case_id,family,label,formula,natoms,initial_energy_eV,final_energy_eV,deltaE_family_eV,energy_per_atom_eV,max_force_eVA,n_steps,converged,stage,site,co_idx,orientation,vacancy_site
517,direct_co_top__H2O2,H2O2_default_tilt30_az240,H2Ba16Co16O50,84,-543.0646362304688,-544.8074340820312,0.03765869140625,-6.485802786690848,0.772979736328125,8,False,stage1,co_top,,default_tilt30_az240,
520,direct_co_top__H2O2,H2O2_default_tilt30_az330,H2Ba16Co16O50,84,-543.0646362304688,-544.8074340820312,0.03765869140625,-6.485802786690848,0.772978663444519,8,False,stage1,co_top,,default_tilt30_az330,
1,direct_co_top__O,O_atom_tilt0_az0,Ba16Co16O49,81,-530.7725830078125,-531.7178955078125,0.0,-6.564418463059414,0.955901026725769,8,False,stage1,co_top,,atom_tilt0_az0,
2,direct_co_top__O,O_atom_tilt30_az0,Ba16Co16O49,81,-530.7725830078125,-531.7178955078125,0.0,-6.564418463059414,0.9558987617492676,8,False,stage1,co_top,,atom_tilt30_az0,
3,direct_co_top__O,O_atom_tilt30_az30,Ba16Co16O49,81,-530.7725830078125,-531.7178955078125,0.0,-6.564418463059414,0.9558974504470825,8,False,stage1,co_top,,atom_tilt30_az30,
4,direct_co_top__O,O_atom_tilt30_az60,Ba16Co16O49,81,-530.7725830078125,-531.7178955078125,0.0,-6.564418463059414,0.9558998346328735,8,False,stage1,co_top,,atom_tilt30_az60,
5,direct_co_top__O,O_atom_tilt30_az90,Ba16Co16O49,81,-530.7725830078125,-531.7178955078125,0.0,-6.564418463059414,0.9558972716331482,8,False,stage1,co_top,,atom_tilt30_az90,
6,direct_co_top__O,O_atom_tilt30_az120,Ba16Co16O49,81,-530.7725830078125,-531.7178955078125,0.0,-6.564418463059414,0.9558998346328735,8,False,stage1,co_top,,atom_tilt30_az120,
7,direct_co_top__O,O_atom_tilt30_az150,Ba16Co16O49,81,-530.7725830078125,-531.7178955078125,0.0,-6.564418463059414,0.9558999538421631,8,False,stage1,co_top,,atom_tilt30_az150,
8,direct_co_top__O,O_atom_tilt30_az180,Ba16Co16O49,81,-530.7725830078125,-531.7178955078125,0.0,-6.564418463059414,0.9558999538421631,8,False,stage1,co_top,,atom_tilt30_az180,
